supplier_name,country,year,supplier_address,country_area
Japan Display Inc,Japan,2016,3300 Hayano Mobara Chiba Japan,東北亞（不含中港台）
Japan Display Inc,Japan,2016,1-47 Iwauchi-machi Nomi Ishikawa Japan,東北亞（不含中港台）
Japan Aviation Electronics Industry Ltd,Japan,2016,5-1 Oaza Seinofukuro 5-chome Hirosaki Aomori Japan,東北亞（不含中港台）
Japan Aviation Electronics Industry Ltd,Japan,2016,4102-6 Aza Takadaishinden Oaza Izumida Shinjo Yamagata Japan,東北亞（不含中港台）
Jabil Circuit Inc,China,2016,No 1 Section 3 Chuangxin Road Chongzhou Economic Development District Chengdu Sichuan China,中港
Jabil Circuit Inc,China,2016,128 Juncheng Road Guangzhou Economic and Technology Development Zone Guangzhou Guangdong China,中港
Jabil Circuit Inc,China,2016,No 1199 Hulin Road Huangpu District Guangzhou Guangdong China,中港
Jabil Circuit Inc,China,2016,Ganpi Village Zhenlong Town Huiyang District Huizhou Guangdong China,中港
Jabil Circuit Inc,China,2016,No 2073 Jincheng Road Shajing Street Bao’an District Shenzhen Guangdong China,中港
Jabil Circuit Inc,China,2016,No 7 Yang Qing Road Lou Feng Demonstrative SIP Suzhou Jiangsu China,中港
Jabil Circuit Inc,China,2016,No 21 Sai Da Shi Ji Road Xiqing Economic Development Zone Tianjin China,中港
Jabil Circuit Inc,China,2016,Lot J9 J10 Export Processing Zone Wuxi Jiangsu China,中港
Jabil Circuit Inc,China,2016,No 84-2 Block B National Hi-Tech Industrial Development Zone Wuxi Jiangsu China,中港
Jabil Circuit Inc,Taiwan,2016,No 266 Section 1 Shen-Lin Road Taichung Taiwan,台灣
Inventec Corp,China,2016,No 789 Puxing Road Minhang District Shanghai China,中港
InvenSense Inc,Taiwan,2016,1F 9 Prosperity 1st Road Hsinchu Taiwan,台灣
IntraMedia,China,2016,No 11 Haiyi Road Ching Tou Village Chang’an Town Dongguan Guangdong China,中港
IntraMedia,China,2016,No 189 Tangzhuang Road Suzhou Industrial Park Suzhou Jiangsu China,中港
Intersil Corp,USA,2016,1272 Fordgewood Avenue Sunnyvale California United States,北美
Interflex Co Ltd,Korea,2016,600 Sunggok-dong Danwon-gu Ansan Gyeonggi-Do South Korea,東北亞（不含中港台）
Intel Corp,China,2016,No 8-1 Kexin Road High-Tech Zone (West Park) Chengdu Sichuan China,中港
Intel Corp,China,2016,109 Huaihe East Road Dalian Liaoning China,中港
Intel Corp,Ireland,2016,Collinstown Industrial Park Leixlip Ireland,歐洲
Intel Corp,Israel,2016,New Industrial Area 2 Tzoran Street Kiryat Gat Israel,西亞
Intel Corp,Malaysia,2016,Bayan Lepas Industrial Park IV Penang Malaysia,東南亞
Intel Corp,USA,2016,4500 South Dobson Road Chandler Arizona United States,北美
Intel Corp,USA,2016,2501 NW 229th Avenue Hillsboro Oregon United States,北美
Intel Corp,USA,2016,Rio Rancho Blvd SE Rio Rancho New Mexico United States,北美
Intel Corp,Vietnam,2016,Lot I2 Saigon Hi-Tech Park District 9 Ho Chi Minh Binh Duong Vietnam,東南亞
Infineon Technologies AG,Austria,2016,Siemensstrabe 2 Villach Oesterreich Austria,歐洲
Infineon Technologies AG,Germany,2016,Konigsbruckerstr 180 Dresden Saxony Germany,歐洲
Infineon Technologies AG,Germany,2016,Wernerwerkstr 2 Regensburg Bavaria Germany,歐洲
Infineon Technologies AG,Malaysia,2016,Free Trade Zone Jalan Batu Berendam Batu Berendam Malacca Malaysia,東南亞
Infineon Technologies AG,Malaysia,2016,Lot 10 & 11 Kulim Hi-Tech Park Kedah Darul Aman Jalan Hi-Tech 7 Industrial Zone Phase II Kulim Kedah Malaysia,東南亞
Infineon Technologies AG,Mexico,2016,Prol Los Cabos 9234 Parque Industrial Pacifico Tijuana Baja California Mexico,拉美
Infineon Technologies AG,United Kingdom,2016,Cardiff Road Newport South Wales United Kingdom,歐洲
INB Electronics Ltd,China,2016,Building 2 1st Area Industrial Area of Huaide Cuihai Fengtang Road Fuyong Street Shenzhen Guangdong China,中港
IBIDEN Co Ltd,Malaysia,2016,No 1049 Jalan Perindustrian Bukit Minyak 8 Kawsan Perindustrian Bukit Minyak Penang Malaysia,東南亞
Hon Hai Precision Industry Co Ltd (Foxconn),Brazil,2016,Avenida Caminho de Goiás 100 Rodovia Anhanguera km 66 Bairro dos Fernandes Bloco A Jundiaí Sao Paulo Brazil,拉美
Hon Hai Precision Industry Co Ltd (Foxconn),Brazil,2016,Avenida Caminho de Goias 100 Rodovia Anhanguera km 66 Bairro dos Fernandes Bloco B Jundiaí Sao Paulo Brazil,拉美
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 168 Hezuo Road Chengdu High Technology Western Park Chengdu Sichuan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 689 Hezuo Road Chengdu High Technology Western Park Chengdu Sichuan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 888 Hezuo Road Comprehensive Bonded Zone CDHT Western Park Chengdu Sichuan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 35 Hua Bao North Road Cheng Xi Industrial Zone Chancheng District Foshan Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Foxconn Technology Development Zone Hebi Henan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 99 Fuxing Avenue Xitang Town Jiashan Zhejiang China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 1216 Lanhua Road Jincheng Economic and Technology Development Zone Jincheng Shanxi China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Huling Industry Park HuangHe River Road Jiyuan Henan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 299 Nan Song Road Yu Shan Town Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 880 Zizhu Road Hi-Tech Industrial Zone Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Longhe Technology Industry Zone Southern Construction Road Anci District Langfang Hebei China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 1925 NanLe Road Songjiang Export Processing Zone Shanghai China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Building 8 Foxconn Guanlan Technology Park B District DaSan Community Guanlan Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Foxconn Guanlan Technology Park North site Dashuikeng Village Guanlan Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Foxconn Longhua Technology Park #2 2nd Donghuan Road 10th Yousong Industrial District Longhua Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,Hongguan Science and Technology Park Dashuikeng Village Guanlan Street Guanlan Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 1 Longfei Street Economy Technology Development Zone Taiyuan Shanxi China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,General Bonded Zone East Zhenxing Road Zhengzhou Airport Zhengzhou Henan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 7 workshop Export Processing District No 9 Avenue Economy Technology Development Zone Zhengzhou Henan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2016,No 9 Jianye East Road Torch Hi-Tech Development Zone Zhongshan Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),Taiwan,2016,No 6 Section 2 Huandong Road Xinshi District Tainan Taiwan,台灣
Hirose Electric Co Ltd,Japan,2016,191-1 Oaza Urushikawa Aza Tamatsubaki Goshogawara Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,1-23 Yoshinosawa Shikura-cho Iwaki Fukushima Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,63-25 Nishiura Aisaricho Kitakami Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,2-31-1 Toyomane Yamadacho Shimoheigun Miyako Iwate Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,21-2 Kubota Dai-2 Chiwariaza Akamae Miyako Iwate Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,55-1 Jiwari Tagusari Miyako Iwate Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,46-3 Aza Nishi Niida Tagajou Miyagi Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,3215 Shimoizawa Fuchumachi Toyama Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,415 Funahashi Funahashi Ville Nakaniwa County Toyama Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2016,509-36 Soejima Fuchumachi Toyama Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Korea,2016,1261-10 Jeongwang-Dong Siheung Gyeonggi-Do South Korea,東北亞（不含中港台）
Hi-P International Ltd,China,2016,Block 3 and 4 No 955 Jinhai Road Shanghai China,中港
Hi-P International Ltd,China,2016,No 38 Jinliang Road Pudong Shanghai China,中港
Hi-P International Ltd,China,2016,No 77 Jinwen Road Zhuqiao Airport Industrial Zone Pudong New Area Shanghai China,中港
Hi-P International Ltd,China,2016,No 96 and No 102 Jinwen Road Zhuqiao Airport Industrial Zone Pudong New Area Shanghai China,中港
Hi-P International Ltd,China,2016,No 86 Liu Feng Road Wu Zhong District Suzhou Jiangsu China,中港
Henkel Corp,China,2016,No 90 Zhu Jiang Road Yantai Economic Technological Development Zone Yantai Shandong China,中港
Henkel Corp,China,2016,No 524 Anji East Road Sanzao Town Jin Wan Qu Zhuhai Guangdong China,中港
Henkel Corp,USA,2016,301 Washington Street Cannon Falls Minnesota United States,北美
Henkel Corp,USA,2016,167 Batchelder Road Seabrook New Hampshire United States,北美
Heesung Electronics Ltd,China,2016,No 30 Xingyou Road Nanjing Economic & Technology Development Zone Nanjing Jiangsu China,中港
Hama Naka Shoukin Industry Co Ltd,China,2016,No 1 Gaoding Road Kunshan Development Zone Kunshan Jiangsu China,中港
GoerTek Inc,China,2016,West Changan South Road and North Tengfei Road Yishui County Linyi Shandong China,中港
GoerTek Inc,China,2016,No 268 Dongfang Road High-Tech Industrial Development Zone Weifang Shandong China,中港
GoerTek Inc,Vietnam,2016,Lot K-08 Que Vo industrial park Nam Son commune Bac Ninh Vietnam,東南亞
Giesecke & Devrient,China,2016,399 Huoju Avneue High-New Technology Development Zone Nanchang Jiangxi China,中港
Genius Electronic Optical Co Ltd,China,2016,No 8 Chuangxin Road Torch Hi-tech Indsl Zone Xiamen Fujian China,中港
Furukawa Electric Co Ltd,China,2016,No 169 Putian Road Weiting Town Suzhou Industrial Zone Suzhou Jiangsu China,中港
Fujikura Ltd,China,2016,Build A-B No 1411 Yecheng Road Jiading Industrial Zone Shanghai China,中港
Fujikura Ltd,China,2016,Building 56A No 199 Riying North Road Waigaoqiao Free Trade Zone Shanghai China,中港
Fujikura Ltd,Thailand,2016,612/12 Moo 9 Kabinburi Industrial Zone Tambol Nongki Amphur Kabinburi Prachin Buri Thailand,東南亞
Fujikura Ltd,Thailand,2016,1/80 Moo 5 Rojana Industrial Park Rojana Road Tambol Kanham Amphur U-Thai Pranakorn Sri Ayutthaya Thailand,東南亞
Fujikura Ltd,Thailand,2016,101/2 Moo 20 Navanakorn Industrial Zone Phaholyothin Road Klongluang District Khlong Luang Pathum Thani Thailand,東南亞
Fujikura Ltd,Thailand,2016,55/25 Moo 13 Navanakorn Industrial Estate Paholyothin Road Klong Nueng Khlong Luang Pathum Thani Thailand,東南亞
Foxconn Interconnect Technology (FIT),China,2016,No 168 Fushikang Road Huai’an Economic Development Zone Huai’an Jiangsu China,中港
Foxconn Interconnect Technology (FIT),China,2016,No 889 Fushikang Road High Technology Industry Park Kunshan Development Zone Kunshan Jiangsu China,中港
Foxconn Interconnect Technology (FIT),China,2016,Baoyuan Technology Area DaShuiKeng GuanLan Town Longhua New Distict Shenzhen Guangdong China,中港
Foxconn Interconnect Technology (FIT),Vietnam,2016,37 Street Dinh Tram Industry Zone Viet Yen Bac Giang Vietnam,東南亞
Foster Electric Co Ltd,China,2016,Jiu Shui Keng Cun Da Long Jie Panyu Qu Guangzhou Guangdong China,中港
Foster Electric Co Ltd,China,2016,Building 7 No 1 Zongbu Road Nanning New High Technology Industrial Zone Nanning Guangxi China,中港
Foster Electric Co Ltd,China,2016,No 8 11 Keyuan East Road Nanning New High Technology Industrial Zone Nanning Guangxi China,中港
Foster Electric Co Ltd,Vietnam,2016,Street No 1 Hoa Cam Industrial Zone Cam Le District Da Nang Vietnam,東南亞
Foster Electric Co Ltd,Vietnam,2016,No 20 VSIP II Street 5 Vietnam Singapore Industrial Park II Hoa Phu Ward Thu Dau Mot Binh Duong Vietnam,東南亞
Foster Electric Co Ltd,Vietnam,2016,No 1 Street 11 VSIP Bac Ninh Tu Son Bac Ninh Vietnam,東南亞
Fortune Grand Enterprise Co Ltd,China,2016,No 35 Chunqiu Road Panyang Industrial Zone Huangda Town Xiangcheng District Suzhou Jiangsu China,中港
Flextronics International Ltd,Brazil,2016,Avenida Liberdade 6315 Iporanga – Sorocaba Sao Paulo Brazil,拉美
Flextronics International Ltd,China,2016,Flextronics Industrial Zone Shida Road Dalingshan Dongguan Guangdong China,中港
Flextronics International Ltd,India,2016,Plot No 3 Phase III SIPCOT Industrial Park Sandavellur Village Sriperumbuthur Kanchipuram Tamilnadu India,南亞
Flextronics International Ltd,USA,2016,12455 Research Blvd Austin Texas United States,北美
Flexium Interconnect Inc,China,2016,No 1399 Hanpu Road Hi-Tech Industrial Park Kunshan Jiangsu China,中港
Flexium Interconnect Inc,Taiwan,2016,No 23 Juguang 1st St Tafa Industrial Park Daliao District Kaohsiung Taiwan,台灣
Ellington Electronics Technology Group,China,2016,No 88 Gaoping Chemical & Industrial Zone Sanjiao Town Zhongshan Guangdong China,中港
Eaton,China,2016,Xinming Industrial Estate Changan Town Dongguan Guangdong China,中港
E-Litecom Co Ltd,China,2016,Hengkeng Sanhe Industry Complex Liaobu Town Dongguan Guangdong China,中港
E-Litecom Co Ltd,China,2016,4th Standard Workshop 117th on Mei Yu Road Wuxi New District Wuxi Jiangsu China,中港
Dynapack International Technology,China,2016,No 8 Hua-Gang Road Wujiang Economic and Technological Development Zone Suzhou Jiangsu China,中港
DSM,China,2016,No 18 Pan Long Shan Road Jiangyin Jiangsu China,中港
DSM,Netherlands,2016,Eerste Bokslootweg 17 Emmen Netherlands,歐洲
DSM,Netherlands,2016,Urmonderbaan 22 Geleen Netherlands,歐洲
Diodes Inc,China,2016,No 8 Kexin Road Chengdu Hi-Tech Zone West Park Chengdu Sichuan China,中港
Diodes Inc,China,2016,No 999 Chenchun Road Xinqiao Town Songjiang District Shanghai China,中港
Diodes Inc,China,2016,Plant No 1 Lane 18 San Zhuang Road Songjiang Export Zone Shanghai China,中港
Diodes Inc,Germany,2016,Waldweg 7 Neuhaus am Rennweg Thuringia Germany,歐洲
Diodes Inc,United Kingdom,2016,Zetex Technology Park Chadderton Oldham United Kingdom,歐洲
Diodes Inc,USA,2016,777 NW Blue Parkway Suite 350 Lee’s Summit Missouri United States,北美
Dialog Semiconductor,United Kingdom,2016,Windmill Hill Swindon United Kingdom,歐洲
Dexerials Corp,Japan,2016,18 Satuki-cho Kanuma-shi Tochigi Japan,東北亞（不含中港台）
Delta Electronics Inc,China,2016,Chenzhou Export Processing Zone Bailutang Town Suxian District Chenzhou Hunan China,中港
Delta Electronics Inc,China,2016,No 168 Kat City Road WuJiang Economic Development Zone Suzhou Jiangsu China,中港
Delta Electronics Inc,China,2016,No 1688 Jiangxing East Road Wujiang Economy Development Zone Wujiang Jiangsu China,中港
Delta Electronics Inc,Thailand,2016,Wellgrow Industrial Estate 111 Moo 9 Soi 11 Bangna-Trad Road Tambol Bangwua Bang Pakong Chachoengsao Thailand,東南亞
Darfon Electronics Corp,China,2016,No 99 Zhuyuan Road New District Suzhou Jiangsu China,中港
Daikin Industries Ltd,Japan,2016,1-1 Nishi-Hitotsuya Settsu Osaka Japan,東北亞（不含中港台）
Daikin Industries Ltd,USA,2016,905 State Docks Road Decatur Alabama United States,北美
Daikin Industries Ltd,USA,2016,85 Winter Street Hanover Massachusetts United States,北美
Dai-Ichi Seiko Co Ltd,Japan,2016,2455-1 Takata Chikuzen-machi Asakura-gun Fukuoka Japan,東北亞（不含中港台）
Dai-Ichi Seiko Co Ltd,Japan,2016,12 Hokuryo-cho Matsue Shimane Japan,東北亞（不含中港台）
Dai-Ichi Seiko Co Ltd,Japan,2016,863 Mitsusawa Ogori Fukuoka Japan,東北亞（不含中港台）
Dai-Ichi Seiko Co Ltd,Singapore,2016,55 Yishun Industrial Park A Singapore,東南亞
Dai-Ichi Seiko Co Ltd,Singapore,2016,Block 2 Woodlands Sector 1 #01-24 Woodlands Spectrum 1 Singapore,東南亞
CymMetrik Enterprise,China,2016,8th Factory Industrial Park of Weishi County Kaifeng Henan China,中港
CymMetrik Enterprise,China,2016,No 168 Chuyang Road Lujia Town East Part of Economic and Technical Development Zone Kunshan Jiangsu China,中港
CymMetrik Enterprise,China,2016,Xinhua Road Xingwei Community Fuyong Street Bao’an Shenzhen Guangdong China,中港
Cowell Optic Electronics Ltd,China,2016,No 1 Songbo Road Huanan Industrial Area Liaobu Town Dongguan Guangdong China,中港
Cosmosupplylab Ltd,China,2016,Bowang Industrial Park Gaobu Town Dongguan Guangdong China,中港
Cosmosupplylab Ltd,China,2016,North Square Road Xiansha Industry Gaobu Town Dongguan Guangdong China,中港
Cosmosupplylab Ltd,China,2016,Zhongxin Middle Road Xiansha Industry Gaobu Town Dongguan Guangdong China,中港
Corning Inc,Taiwan,2016,No 33 Section 2 Haun Dong Road Tainan Science Based Industrial Park Tainan Taiwan,台灣
Corning Inc,USA,2016,680 East Office St Harrodsburg Kentucky United States,北美
Compeq Manufacturing Co Ltd,China,2016,No 21 Panlong Road Lidu Industrial Park Fuling district Chongqing Sichuan China,中港
Compeq Manufacturing Co Ltd,China,2016,No 168 Huguang Road Huzhen Town Boluo County Huizhou Guangdong China,中港
Compeq Manufacturing Co Ltd,Taiwan,2016,No 91 Lane 814 Ta Hsin Road Shin Chuang Village Lu Chu Hsiang Taoyuan Taiwan,台灣
Compal Electronics Inc,China,2016,No 68-2 Suyuan Road Nanjing Export Processing Zone (South Area) Nanjing Jiangsu China,中港
Coilcraft Inc,China,2016,Putian Village Xiyang Town Meizhou Guangdong China,中港
Coilcraft Inc,China,2016,No 5 Guangtonnan Road Dongfeng West Street Weinan Shanxi China,中港
Coilcraft Inc,Indonesia,2016,Jln Aster Lot SD37-38 Lobam Bintan Indonesia,東南亞
Coilcraft Inc,Vietnam,2016,Bac Chu Lai Industrial Park Chu Lai Open Economic Zone Tam Hiep Nui Thanh Quang Nam Vietnam,東南亞
